Movie Name,Scraped Name,Budget,Director,Writer,Actor,Rating,OtherInfo,Date,DirectorsRating,WritersRating,TotalFollowers,Revenue
Chiamatemi Francesco - Il papa della gente,Chiamatemi Francesco - Il Papa della gente,15000000,['Daniele Luchetti'],"['MartÃ­n Salinas', 'Daniele Luchetti', 'Luisa Cotta Ramosino']","['Rodrigo de la Serna', 'Sergio HernÃ¡ndez', 'Alex BrendemÃ¼hl']",6.7,"2015
1h 38m",2015,6,6,6.301029996,"$3,925,769 "
Taps,Taps,14000000,['Harold Becker'],"['Darryl Ponicsan', 'Robert Mark Kamen', 'James Lineberger']","['George C. Scott', 'Timothy Hutton', 'Ronny Cox']",6.7,"1981
PG
2h 6m",1981,6,6.166666667,4.301029996,"$35,856,053 "
White Fang,White Fang,14000000,['Randal Kleiser'],"['Jack London', 'Jeanne Rosenberg', 'Nick Thiel']","['Ethan Hawke', 'Klaus Maria Brandauer', 'Jed']",6.7,"1991
PG
1h 47m",1991,6,6.166666667,14.05842602,"$34,729,091 "
Catch a Fire,Catch a Fire,14000000,['Phillip Noyce'],['Shawn Slovo'],"['Derek Luke', 'Tim Robbins', 'Bonnie Mbuli']",6.7,"2006
PG-13
1h 41m",2006,6.666666667,5.5,9.938719815,"$5,782,198 "
The Salvation,The Salvation,14000000,['Kristian Levring'],"['Anders Thomas Jensen', 'Kristian Levring']","['Mads Mikkelsen', 'Eva Green', 'Jeffrey Dean Morgan']",6.7,"2014
R
1h 32m",2014,6,6.333333333,6.698970004,"$2,947,737 "
Ben is Back,Ben Is Back,13000000,['Peter Hedges'],['Peter Hedges'],"['Julia Roberts', 'Lucas Hedges', 'Courtney B. Vance']",6.7,"2018
R
1h 43m",2018,6.333333333,7,10.78638936,"$12,616,995 "
Resurrecting the Champ,Resurrecting the Champ,13000000,['Rod Lurie'],"['Michael Bortman', 'Allison Burnett', 'J.R. Moehringer']","['Samuel L. Jackson', 'Josh Hartnett', 'Kathryn Morris']",6.7,"2007
PG-13
1h 52m",2007,6,6,6.914749754,"$3,260,555 "
Attack the Block,Attack the Block,13000000,['Joe Cornish'],['Joe Cornish'],"['John Boyega', 'Jodie Whittaker', 'Alex Esmail']",6.7,"2011
R
1h 28m",2011,6,6,10.5797836,"$6,459,183 "
Tales from the Crypt: Demon Knight,Tales from the Crypt: Demon Knight,12000000,['Ernest R. Dickerson'],"['Ethan Reiff', 'Cyrus Voris', 'Mark Bishop']","['Billy Zane', 'William Sadler', 'Jada Pinkett Smith']",6.7,"1995
R
1h 32m",1995,6,6.222222222,12.16849748,"$21,089,146 "
Rachel Getting Married,Rachel Getting Married,12000000,['Jonathan Demme'],['Jenny Lumet'],"['Anne Hathaway', 'Rosemarie DeWitt', 'Debra Winger']",6.7,"2008
R
1h 53m",2008,7.333333333,6,15.64760006,"$17,475,475 "
Stoker,Stoker,12000000,['Park Chan-wook'],['Wentworth Miller'],"['Mia Wasikowska', 'Nicole Kidman', 'Matthew Goode']",6.7,"2013
R
1h 39m",2013,7,7.333333333,14.70818287,"$12,034,913 "
If I Stay,If I Stay,11000000,['R.J. Cutler'],"['Shauna Cross', 'Gayle Forman']","['ChloÃ« Grace Moretz', 'Mireille Enos', 'Jamie Blackley']",6.7,"2014
PG-13
1h 47m",2014,6,5.833333333,9.710371264,"$78,356,170 "
Copying Beethoven,Copying Beethoven,11000000,['Agnieszka Holland'],"['Stephen J. Rivele', 'Christopher Wilkinson']","['Ed Harris', 'Diane Kruger', 'Matthew Goode']",6.7,"2006
PG-13
1h 44m",2006,6,5.5,9.026941628,"$6,586,324 "
Les gardiennes,The Guardians,10500000,['Xavier Beauvois'],"['Xavier Beauvois', 'FrÃ©dÃ©rique Moreau', 'Ernest PÃ©rochon']","['Nathalie Baye', 'Laura Smet', 'Iris Bry']",6.7,"2017
R
2h 18m",2017,6.5,6.166666667,13.20689039,"$4,942,337 "
Commando,Commando,10000000,['Mark L. Lester'],"['Jeph Loeb', 'Matthew Weisman', 'Steven E. de Souza']","['Arnold Schwarzenegger', 'Rae Dawn Chong', 'Dan Hedaya']",6.7,"1985
R
1h 30m",1985,6,5.333333333,10.14690287,"$35,078,913 "
Road House,Road House,10000000,['Rowdy Herrington'],"['R. Lance Hill', 'Hilary Henkin']","['Patrick Swayze', 'Kelly Lynch', 'Sam Elliott']",6.7,"1989
R
1h 54m",1989,6,5.916666667,11.8487358,"$30,050,028 "
Teen Titans Go! To The Movies,Teen Titans GO! To the Movies,10000000,"['Aaron Horvath', 'Peter Rida Michail']","['Michael Jelenic', 'Aaron Horvath', 'Jerry Siegel']","['Greg Cipes', 'Scott Menville', 'Khary Payton']",6.7,"2018
PG
1h 24m",2018,6.5,6.111111111,10.13478253,"$51,620,593 "
F/X,F/X,10000000,['Robert Mandel'],"['Robert T. Megginson', 'Gregory Fleeman']","['Bryan Brown', 'Brian Dennehy', 'Diane Venora']",6.7,"1986
R
1h 49m",1986,5,6,1.832508913,"$20,603,715 "
A Prairie Home Companion,A Prairie Home Companion,10000000,['Robert Altman'],"['Garrison Keillor', 'Ken LaZebnik']","['Lily Tomlin', 'Meryl Streep', 'Woody Harrelson']",6.7,"2006
PG-13
1h 45m",2006,6.666666667,6,12.30059548,"$26,716,191 "
The Good Liar,The Good Liar,10000000,['Bill Condon'],"['Nicholas Searle', 'Jeffrey Hatcher']","['Helen Mirren', 'Ian McKellen', 'Russell Tovey']",6.7,"2019
R
1h 49m",2019,7,6,11.88024178,"$33,209,936 "
Mo' Better Blues,Mo' Better Blues,10000000,['Spike Lee'],['Spike Lee'],"['Denzel Washington', 'Spike Lee', 'Wesley Snipes']",6.7,"1990
R
2h 10m",1990,7.333333333,7.333333333,17.94448267,"$16,153,000 "
The Matador,The Matador,10000000,['Richard Shepard'],['Richard Shepard'],"['Pierce Brosnan', 'Greg Kinnear', 'Hope Davis']",6.7,"2005
R
1h 36m",2005,6,6,13.65651983,"$17,300,838 "
The Gift,The Gift,10000000,['Sam Raimi'],"['Billy Bob Thornton', 'Tom Epperson']","['Cate Blanchett', 'Katie Holmes', 'Keanu Reeves']",6.7,"2000
R
1h 51m",2000,7,6.666666667,12.16465022,"$44,567,606 "
End of the Spear,End of the Spear,10000000,['Jim Hanon'],"['Bill Ewing', 'Bart Gavigan', 'Jim Hanon']","['Louie Leonardo', 'Chad Allen', 'Jack Guzman']",6.7,"2005
PG-13
1h 48m",2005,6,6,5.545310828,"$11,924,041 "
Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,10000000,['Lorene Scafaria'],['Lorene Scafaria'],"['Steve Carell', 'Keira Knightley', 'Melanie Lynskey']",6.7,"2012
R
1h 41m",2012,6,6,16.8260241,"$11,766,959 "
Killer Joe,Killer Joe,10000000,['William Friedkin'],['Tracy Letts'],"['Matthew McConaughey', 'Emile Hirsch', 'Juno Temple']",6.7,"2011
Unrated
1h 42m",2011,7.333333333,6,18.06364855,"$4,659,110 "
Passing,Passing,10000000,['Rebecca Hall'],"['Rebecca Hall', 'Nella Larsen']","['Tessa Thompson', 'Ruth Negga', 'AndrÃ© Holland']",6.7,"2021
PG-13
1h 38m",2021,6,6,11.29225607,$0 
Jab Tak Hai Jaan,Jab Tak Hai Jaan,9200000,['Yash Chopra'],"['Aditya Chopra', 'Devika Bhagat']","['Shah Rukh Khan', 'Katrina Kaif', 'Anushka Sharma']",6.7,"2012
Not Rated
2h 56m",2012,6.5,6,23.2664763,"$5,806,666 "
On Her Majesty's Secret Service,On Her Majesty's Secret Service,8000000,['Peter R. Hunt'],"['Simon Raven', 'Richard Maibaum', 'Ian Fleming']","['George Lazenby', 'Diana Rigg', 'Telly Savalas']",6.7,"1969
PG
2h 22m",1969,6,6.666666667,6.023129358,"$82,000,000 "
"Bon Cop, Bad Cop",Bon Cop Bad Cop,8000000,['Erik Canuel'],"['Leila Basen', 'Alex Epstein', 'Patrick Huard']","['Michel Beaudry', 'Patrice BÃ©langer', 'Pierre Boudreau']",6.7,"2006
R
1h 57m",2006,6,5.833333333,4.871946362,"$12,740,705 "
Fido,Fido,8000000,['Andrew Currie'],"['Robert Chomiak', 'Andrew Currie', 'Dennis Heaton']","['Kesun Loder', 'Billy Connolly', 'Carrie-Anne Moss']",6.7,"2006
R
1h 33m",2006,6,6,8.088635683,"$456,814 "
Wild Target,Wild Target,8000000,['Jonathan Lynn'],"['Lucinda Coxon', 'Pierre Salvadori']","['Bill Nighy', 'Emily Blunt', 'Rupert Grint']",6.7,"2010
PG-13
1h 38m",2010,6.333333333,6.166666667,16.66110247,"$5,314,194 "
Burn Your Maps,Burn Your Maps,8000000,['Jordan Roberts'],"['Jordan Roberts', 'Robyn Joy Leff']","['Vera Farmiga', 'Marton Csokas', 'Jacob Tremblay']",6.7,"2016
PG-13
1h 42m",2016,6,6.333333333,15.7204074,$0 
Imagine Me & You,Imagine Me & You,7900000,['Ol Parker'],['Ol Parker'],"['Piper Perabo', 'Lena Headey', 'Matthew Goode']",6.7,"2005
R
1h 30m",2005,6.333333333,6.666666667,15.00374997,"$3,129,471 "
Swimming Pool,Swimming Pool,7800000,['FranÃ§ois Ozon'],"['FranÃ§ois Ozon', 'EmmanuÃ¨le Bernheim', 'Sionann O Neill']","['Charlotte Rampling', 'Charles Dance', 'Ludivine Sagnier']",6.7,"2003
1h 42m",2003,6.5,6.166666667,12.08544933,"$24,021,282 "
Dvizhenie Vverkh,Three Seconds,7800000,['Anton Megerdichev'],"['Sergei Belov', 'Aleksandr Konovalov', 'Nikolay Kulikov']","['Vladimir Mashkov', 'Andrey Smolyakov', 'Sergey Garmash']",6.7,"2017
2h 13m",2017,6,5.666666667,6.853698212,"$61,925,449 "
Rumble in the Bronx,Rumble in the Bronx,7500000,['Stanley Tong'],"['Edward Tang', 'Fibe Ma']","['Jackie Chan', 'Anita Mui', 'FranÃ§oise Yip']",6.7,"1995
R
1h 27m",1995,6,6.166666667,4.176091259,"$36,238,752 "
Albert Nobbs,Albert Nobbs,7500000,['Rodrigo GarcÃ­a'],"['Gabriella Prekop', 'John Banville', 'Glenn Close']","['Glenn Close', 'Mia Wasikowska', 'Aaron Taylor-Johnson']",6.7,"2011
R
1h 53m",2011,6.5,6,16.40161391,"$8,539,003 "
Live and Let Die,Live and Let Die,7000000,['Guy Hamilton'],"['Tom Mankiewicz', 'Ian Fleming']","['Roger Moore', 'Yaphet Kotto', 'Jane Seymour']",6.7,"1973
PG
2h 1m",1973,6.333333333,6.5,10.50890635,"$161,800,000 "
The Man with the Golden Gun,The Man with the Golden Gun,7000000,['Guy Hamilton'],"['Richard Maibaum', 'Tom Mankiewicz', 'Ian Fleming']","['Roger Moore', 'Christopher Lee', 'Britt Ekland']",6.7,"1974
PG
2h 5m",1974,6.333333333,6.666666667,8.158941166,"$97,600,000 "
The DevilÃ¢ÂÂs Rejects,The Devil's Rejects,7000000,['Rob Zombie'],['Rob Zombie'],"['Sid Haig', 'Sheri Moon Zombie', 'Bill Moseley']",6.7,"2005
R
1h 47m",2005,5.666666667,6.333333333,5.818225894,#N/A
Flirting with Disaster,Flirting with Disaster,7000000,['David O. Russell'],['David O. Russell'],"['Ben Stiller', 'Patricia Arquette', 'TÃ©a Leoni']",6.7,"1996
R
1h 32m",1996,7,7,11.56348109,"$16,149,180 "
Redbelt,Redbelt,7000000,['David Mamet'],['David Mamet'],"['Chiwetel Ejiofor', 'Tim Allen', 'Emily Mortimer']",6.7,"2008
R
1h 39m",2008,6.5,7,12.47101902,"$2,667,084 "
Finding Your Feet,Finding Your Feet,7000000,['Richard Loncraine'],"['Meg Leonard', 'Nick Moorcroft']","['Imelda Staunton', 'Celia Imrie', 'Timothy Spall']",6.7,"2017
PG-13
1h 51m",2017,6.333333333,5.75,8.662122922,"$17,570,654 "
Duel in the Sun,Duel in the Sun,6000000,"['King Vidor', 'Otto Brower', 'William Dieterle']","['David O. Selznick', 'Niven Busch', 'Oliver H.P. Garrett']","['Jennifer Jones', 'Joseph Cotten', 'Gregory Peck']",6.7,"1946
Passed
2h 9m",1946,6.222222222,6.444444444,8.079181246,"$20,400,000 "
Sliding Doors,Sliding Doors,6000000,['Peter Howitt'],['Peter Howitt'],"['Gwyneth Paltrow', 'John Hannah', 'John Lynch']",6.7,"1998
PG-13
1h 39m",1998,6,6,13.64502906,"$58,809,149 "
The Lady in the Van,The Lady in the Van,6000000,['Nicholas Hytner'],['Alan Bennett'],"['Maggie Smith', 'Alex Jennings', 'Jim Broadbent']",6.7,"2015
PG-13
1h 44m",2015,6,6,13.72450021,"$42,320,503 "
Morvern Callar,Morvern Callar,6000000,['Lynne Ramsay'],"['Lynne Ramsay', 'Liana Dognini', 'Alan Warner']","['Samantha Morton', 'Kathleen McDermott', 'Linda McGuire']",6.7,"2002
R
1h 37m",2002,6.5,6.166666667,10.72112559,"$755,861 "
Bend it Like Beckham,Bend It Like Beckham,5600000,['Gurinder Chadha'],"['Gurinder Chadha', 'Guljit Bindra', 'Paul Mayeda Berges']","['Parminder Nagra', 'Keira Knightley', 'Jonathan Rhys Meyers']",6.7,"2002
PG-13
1h 52m",2002,6.333333333,6.111111111,9.883547879,"$74,566,042 "
Mambo Italiano,Mambo Italiano,5500000,['Ãmile Gaudreault'],"['Steve Galluccio', 'Ãmile Gaudreault']","['Luke Kirby', 'Peter Miller', 'Ginette Reno']",6.7,"2003
R
1h 39m",2003,6,6,9.205475037,"$12,399,772 "
The Gift,The Gift,5000000,['Sam Raimi'],"['Billy Bob Thornton', 'Tom Epperson']","['Cate Blanchett', 'Katie Holmes', 'Keanu Reeves']",6.7,"2000
R
1h 51m",2000,7,6.666666667,12.16465022,"$44,567,606 "
The Robe,The Robe,5000000,['Henry Koster'],"['Philip Dunne', 'Gina Kaus', 'Lloyd C. Douglas']","['Richard Burton', 'Jean Simmons', 'Victor Mature']",6.7,"1953
Unrated
2h 15m",1953,6,6.111111111,12.59517209,"$36,010,887 "
No Escape,No Escape,5000000,['John Erick Dowdle'],"['John Erick Dowdle', 'Drew Dowdle']","['Lake Bell', 'Pierce Brosnan', 'Owen Wilson']",6.7,"2015
R
1h 43m",2015,6.666666667,5.666666667,11.68304704,"$42,844,516 "
Saved!,Saved!,5000000,['Brian Dannelly'],"['Brian Dannelly', 'Michael Urban']","['Jena Malone', 'Mandy Moore', 'Macaulay Culkin']",6.7,"2004
PG-13
1h 32m",2004,6,6,18.64620761,"$10,206,551 "
Slums of Beverly Hills,Slums of Beverly Hills,5000000,['Tamara Jenkins'],['Tamara Jenkins'],"['Natasha Lyonne', 'Alan Arkin', 'Bryna Weiss']",6.7,"1998
R
1h 31m",1998,6.5,6.333333333,10.41497335,"$5,502,773 "
Tristram Shandy: A Cock and Bull Story,Tristram Shandy,4750000,['Michael Winterbottom'],"['Laurence Sterne', 'Frank Cottrell Boyce']","['Steve Coogan', 'Jeremy Northam', 'Rob Brydon']",6.7,"2005
R
1h 34m",2005,6,6.166666667,5.225309282,"$3,061,763 "
Police Academy,Police Academy,4500000,['Hugh Wilson'],"['Neal Israel', 'Pat Proft', 'Hugh Wilson']","['Steve Guttenberg', 'G.W. Bailey', 'Kim Cattrall']",6.7,"1984
R
1h 36m",1984,6,5.055555556,10.6034908,"$81,198,894 "
Spun,Spun,4500000,['Jonas Ãkerlund'],"['Will De Los Santos', 'Creighton Vero']","['Jason Schwartzman', 'John Leguizamo', 'Patrick Fugit']",6.7,"2002
Unrated
1h 41m",2002,6,6,8.814247596,"$1,022,649 "
Exodus,Exodus,4000000,['Otto Preminger'],"['Dalton Trumbo', 'Leon Uris']","['Paul Newman', 'Eva Marie Saint', 'Ralph Richardson']",6.7,"1960
Approved
3h 28m",1960,6,6.25,5.137607271,"$21,750,000 "
Four Rooms,Four Rooms,4000000,"['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez']","['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez']","['Tim Roth', 'Antonio Banderas', 'Sammi Davis']",6.7,"1995
R
1h 38m",1995,6.444444444,6.444444444,14.2298456,"$4,301,000 "
MirrorMask,Mirrormask,4000000,['Dave McKean'],"['Neil Gaiman', 'Dave McKean']","['Stephanie Leonidas', 'Jason Barry', 'Rob Brydon']",6.7,"2005
PG
1h 41m",2005,6,6.666666667,9.401400541,"$973,613 "
Polina danser sa vie,Polina,4000000,"['ValÃ©rie MÃ¼ller', 'Angelin Preljocaj']","['ValÃ©rie MÃ¼ller', 'Bastien Vives']","['Anastasia Shevtsova', 'Veronika Zhovnytska', 'Juliette Binoche']",6.7,"2016
1h 48m",2016,6,6,11.34485468,"$953,314 "
Major Dundee,Major Dundee,3800000,['Sam Peckinpah'],"['Harry Julian Fink', 'Oscar Saul', 'Sam Peckinpah']","['Charlton Heston', 'Richard Harris', 'Jim Hutton']",6.7,"1965
Approved
2h 3m",1965,7,6.333333333,8.231306444,"$14,873 "
Defendor,Defendor,3750000,['Peter Stebbings'],['Peter Stebbings'],"['Woody Harrelson', 'Kat Dennings', 'Sandra Oh']",6.7,"2009
R
1h 41m",2009,6,6,19.87506126,"$44,462 "
Four Rooms,Four Rooms,4000000,"['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez']","['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez']","['Tim Roth', 'Antonio Banderas', 'Sammi Davis']",6.7,"1995
R
1h 38m",1995,6.444444444,6.444444444,14.2298456,"$4,301,000 "
MirrorMask,Mirrormask,4000000,['Dave McKean'],"['Neil Gaiman', 'Dave McKean']","['Stephanie Leonidas', 'Jason Barry', 'Rob Brydon']",6.7,"2005
PG
1h 41m",2005,6,6.666666667,9.401400541,"$973,613 "
Polina danser sa vie,Polina,4000000,"['ValÃ©rie MÃ¼ller', 'Angelin Preljocaj']","['ValÃ©rie MÃ¼ller', 'Bastien Vives']","['Anastasia Shevtsova', 'Veronika Zhovnytska', 'Juliette Binoche']",6.7,"2016
1h 48m",2016,6,6,11.34485468,"$953,314 "
Major Dundee,Major Dundee,3800000,['Sam Peckinpah'],"['Harry Julian Fink', 'Oscar Saul', 'Sam Peckinpah']","['Charlton Heston', 'Richard Harris', 'Jim Hutton']",6.7,"1965
Approved
2h 3m",1965,7,6.333333333,8.231306444,"$14,873 "
Defendor,Defendor,3750000,['Peter Stebbings'],['Peter Stebbings'],"['Woody Harrelson', 'Kat Dennings', 'Sandra Oh']",6.7,"2009
R
1h 41m",2009,6,6,19.87506126,"$44,462 "
DonÃ¢ÂÂt Think Twice,Don't Think Twice,3000000,['Mike Birbiglia'],['Mike Birbiglia'],"['Keegan-Michael Key', 'Gillian Jacobs', 'Mike Birbiglia']",6.7,"2016
R
1h 32m",2016,6,6,13.83068688,#N/A
ÃÂ  l'intÃÂ©rieur,Inside,3000000,"['Alexandre Bustillo', 'Julien Maury']","['Julien Maury', 'Alexandre Bustillo']","['Alysson Paradis', 'Jean-Baptiste Tabourin', 'Claude LulÃ©']",6.7,"2007
R
1h 22m",2007,6,6,9.375846436,#N/A
High Tension,High Tension,2850000,['Alexandre Aja'],"['Alexandre Aja', 'GrÃ©gory Levasseur']","['CÃ©cile de France', 'MaÃ¯wenn', 'Philippe Nahon']",6.7,"2003
R
1h 31m",2003,6,6,1.716003344,"$6,435,262 "
Donovan's Reef,Donovan's Reef,2686000,['John Ford'],"['Frank S. Nugent', 'James Edward Grant', 'Edmund Beloin']","['John Wayne', 'Lee Marvin', 'Elizabeth Allen']",6.7,"1963
Approved
1h 49m",1963,7.333333333,6.555555556,9.745339506,"$6,600,000 "
Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,2500000,"['Leslie Small', 'Tim Story']",['Kevin Hart'],"['Kevin Hart', 'Harry Ratchford', 'Will 'Spank' Horton']",6.7,"2013
R
1h 15m",2013,6.166666667,6,13.5726393,"$32,327,255 "
The Kindergarten Teacher,The Kindergarten Teacher,2400000,['Sara Colangelo'],"['Sara Colangelo', 'Nadav Lapid']","['Maggie Gyllenhaal', 'Gael GarcÃ­a Bernal', 'Ato Blankson-Wood']",6.7,"2018
R
1h 36m",2018,6,6,9.283574612,"$552,188 "
"Dancer, Texas Pop. 81","Dancer, Texas Pop. 81",2300000,['Tim McCanlies'],['Tim McCanlies'],"['Breckin Meyer', 'Peter Facinelli', 'Eddie Mills']",6.7,"1998
PG
1h 37m",1998,6.333333333,7,13.59707528,"$574,838 "
Mi America,Mi America,2100000,['Robert Fontaine'],['Robert Fontaine'],"['Robert Fontaine', 'Michael Brainard', 'Grant Boyd']",6.7,"2015
R
1h 30m",2015,6,6,1.982271233,"$3,330 "
Everything You Always Wanted to Know,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,2000000,['Woody Allen'],"['David Reuben', 'Woody Allen']","['Woody Allen', 'Gene Wilder', 'Louise Lasser']",6.7,"1972
R
1h 28m",1972,7.333333333,6.666666667,1.380211242,"$18,016,290 "
Hardcore Henry,Hardcore Henry,2000000,['Ilya Naishuller'],"['Ilya Naishuller', 'Will Stewart']","['Sharlto Copley', 'Tim Roth', 'Haley Bennett']",6.7,"2015
R
1h 36m",2015,6.5,6,12.16341186,"$17,187,434 "
Inside Deep Throat,Inside Deep Throat,2000000,"['Fenton Bailey', 'Randy Barbato']","['Fenton Bailey', 'Randy Barbato']","['Linda Lovelace', 'Harry Reems', 'Dennis Hopper']",6.7,"2005
NC-17
1h 29m",2005,6,6,3.514282048,"$691,880 "
Growing up Smith,Growing Up Smith,2000000,['Frank Lotito'],"['Anjul Nigam', 'Paul Quinn', 'Gregory Scott Houghton']","['Jason Lee', 'Anjul Nigam', 'Brighton Sharbino']",6.7,"2015
PG-13
1h 42m",2015,6,6,2.800717078,"$35,312 "
Eden Lake,Eden Lake,2000000,['James Watkins'],['James Watkins'],"['Kelly Reilly', 'Michael Fassbender', 'Tara Ellis']",6.7,"2008
R
1h 31m",2008,6,6,10.24649858,"$4,294,373 "
My Summer of Love,My Summer of Love,1700000,['Pawel Pawlikowski'],"['Helen Cross', 'Pawel Pawlikowski', 'Michael Wynne']","['Natalie Press', 'Emily Blunt', 'Paddy Considine']",6.7,"2004
R
1h 26m",2004,6.5,6.166666667,15.22990571,"$4,727,375 "
The Disappearance of Alice Creed,The Disappearance of Alice Creed,1500000,['J Blakeson'],['J Blakeson'],"['Gemma Arterton', 'Eddie Marsan', 'Martin Compston']",6.7,"2009
R
1h 40m",2009,5.5,6,14.91618065,"$1,605,139 "
Housebound,Housebound,1500000,['Gerard Johnstone'],['Gerard Johnstone'],"['Morgana O Reilly', 'Rima Te Wiata', 'Glen-Paul Waru']",6.7,"2014
Not Rated
1h 47m",2014,6,6,7.329113003,"$236,863 "
Closer to the Moon,Closer to the Moon,1500000,['Nae Caranfil'],['Nae Caranfil'],"['Vera Farmiga', 'Mark Strong', 'Harry Lloyd']",6.7,"2014
Not Rated
1h 52m",2014,6,6,10.14612804,"$5,396 "
The Holy Girl,The Holy Girl,1400000,['Lucrecia Martel'],"['Juan Pablo Domenech', 'Lucrecia Martel']","['Mercedes MorÃ¡n', 'Carlos Belloso', 'Alejandro Urdapilleta']",6.7,"2004
R
1h 46m",2004,6,6,8.572871602,"$1,261,792 "
But I'm a Cheerleader,But I'm a Cheerleader,1200000,['Jamie Babbit'],"['Brian Peterson', 'Jamie Babbit']","['Natasha Lyonne', 'Clea DuVall', 'Michelle Williams']",6.7,"1999
R
1h 25m",1999,6,6,17.53402611,"$2,509,344 "
Waiting...,Waiting...,1125000,['Rob McKittrick'],['Rob McKittrick'],"['Ryan Reynolds', 'Anna Faris', 'John Francis Daley']",6.7,"2005
R
1h 34m",2005,6,6,17.9005146,"$18,673,274 "
Faith Like Potatoes,Faith Like Potatoes,1100000,['Regardt van den Bergh'],"['Angus Buchan', 'Regardt van den Bergh']","['Frank Rautenbach', 'Jeanne Neilson', 'Hamilton Dlamini']",6.7,"2006
PG
1h 56m",2006,6,6,1.662757832,$0 
Obvious Child,Obvious Child,1000000,['Gillian Robespierre'],"['Gillian Robespierre', 'Karen Maine', 'Elisabeth Holm']","['Jenny Slate', 'Jake Lacy', 'Gaby Hoffmann']",6.7,"2014
R
1h 24m",2014,6,6,13.49638511,"$3,324,070 "
Walking and Talking,Walking and Talking,1000000,['Nicole Holofcener'],['Nicole Holofcener'],"['Catherine Keener', 'Anne Heche', 'Amy Braverman']",6.7,"1996
R
1h 26m",1996,6.333333333,7,1.763427994,"$1,615,787 "
Brigham City,Brigham City,1000000,['Richard Dutcher'],['Richard Dutcher'],"['Richard Dutcher', 'Wilford Brimley', 'Matthew A. Brown']",6.7,"2001
PG-13
1h 59m",2001,6,6,2.086359831,"$852,206 "
All the Real Girls,All the Real Girls,1000000,['David Gordon Green'],"['David Gordon Green', 'Paul Schneider']","['Zooey Deschanel', 'Paul Schneider', 'Patricia Clarkson']",6.7,"2003
R
1h 48m",2003,6,6,13.92374043,"$703,020 "
The Perfect Host,The Perfect Host,1000000,['Nicholas Tomnay'],"['Nicholas Tomnay', 'Krishna Jones']","['David Hyde Pierce', 'Clayne Crawford', 'Nathaniel Parker']",6.7,"2010
R
1h 33m",2010,6,6,14.11968337,"$51,587 "
The Giant Mechanical Man,The Giant Mechanical Man,900000,['Lee Kirk'],['Lee Kirk'],"['Jenna Fischer', 'Chris Messina', 'Topher Grace']",6.7,"2012
PG-13
1h 34m",2012,6,6,9.545836855,"$7,396 "
Le bonheur D Elza,Elza,900000,['Mariette Monpierre'],"['Mama KeÃ¯ta', 'Mariette Monpierre']","['Stana Roumillac', 'Vincent Byrd Le Sage', 'Christophe Cherki']",6.7,"2011
Not Rated
1h 18m",2011,6,6,4.122019172,#N/A
Saints and Soldiers,Saints and Soldiers,780000,['Ryan Little'],"['Geoffrey Panos', 'Matt Whitaker']","['Corbin Allred', 'Alexander Polinsky', 'Kirby Heyborne']",6.7,"2003
PG-13
1h 30m",2003,6,6,7.930959214,"$1,310,470 "
Aqua Teen Hunger Force Colon Movie Film for TheÃ¢ÂÂ¦,Aqua Teen Hunger Force Colon Movie Film for Theaters,750000,"['Matt Maiellaro', 'Dave Willis']","['Matt Maiellaro', 'Dave Willis']","['Dana Snyder', 'Dave Willis', 'Carey Means']",6.7,"2007
R
1h 26m",2007,6,6,10.85438014,#N/A
